type,MQ3,MQ135,TGS2600,TGS2602,TGS2603,TGS2609,TGS2610,SYG9,MQ137,MQ138,TGS2611,TGS2612,TGS2618,TGS2619,TGS2620,SY1B
9,653,38,379,397,370,343,115,437,211,256,145,95,132,217,359,121
9,653,38,379,397,370,339,113,437,211,256,145,95,132,217,354,121
9,653,38,379,397,370,339,113,429,211,256,145,95,132,217,354,120
9,655,38,379,397,370,339,113,429,213,256,145,95,132,217,354,120
9,655,38,377,397,370,339,113,429,213,252,146,95,132,217,354,120
9,655,38,377,391,370,339,113,429,213,252,146,92,132,217,354,120
9,655,38,377,391,365,339,113,429,213,252,146,92,127,217,354,120
9,655,38,377,391,365,337,118,429,213,252,146,92,127,219,359,120
9,655,38,377,391,365,337,118,460,213,252,146,92,127,219,359,128
9,743,38,377,391,365,337,118,460,209,252,146,92,127,219,359,128
9,743,52,375,391,365,337,118,460,209,256,148,92,127,219,359,128
9,743,52,375,391,365,337,118,460,209,256,148,90,127,219,359,128
9,743,52,375,391,404,337,118,460,209,256,148,90,141,219,359,128
9,743,52,375,391,404,338,130,460,209,256,148,90,141,230,369,128
9,743,52,375,391,404,338,130,522,209,256,148,90,141,230,369,143
9,840,52,375,391,404,338,130,522,213,256,148,90,141,230,369,143
9,840,59,389,391,404,338,130,522,213,258,168,90,141,230,369,143
9,840,59,389,403,404,338,130,522,213,258,168,93,141,230,369,143
9,840,59,389,403,475,338,130,522,213,258,168,93,160,230,369,143
9,840,59,389,403,475,357,150,522,213,258,168,93,160,258,391,143
9,840,59,389,403,475,357,150,583,213,258,168,93,160,258,391,156
9,922,59,389,403,475,357,150,583,220,258,168,93,160,258,391,156
9,922,62,400,403,475,357,150,583,220,258,183,93,160,258,391,156
9,922,62,400,421,475,357,150,583,220,258,183,91,160,258,391,156
9,922,62,400,421,559,357,150,583,220,258,183,91,180,258,391,156
9,922,62,400,421,559,382,172,583,220,258,183,91,180,290,420,156
9,922,62,400,421,559,382,172,648,220,258,183,91,180,290,420,173
9,982,62,400,421,559,382,172,648,227,258,183,91,180,290,420,173
9,982,67,400,421,559,382,172,648,227,262,228,91,180,290,420,173
9,982,67,400,446,559,382,172,648,227,262,228,91,180,290,420,173
9,982,67,400,446,646,382,172,648,227,262,228,91,203,290,420,173
9,982,67,400,446,646,418,189,648,227,262,228,91,203,326,451,173
9,982,67,400,446,646,418,189,696,227,262,228,91,203,326,451,183
9,1039,67,400,446,646,418,189,696,232,262,228,91,203,326,451,183
9,1039,68,457,446,646,418,189,696,232,264,231,91,203,326,451,183
9,1039,68,457,476,646,418,189,696,232,264,231,94,203,326,451,183
9,1039,68,457,476,712,418,189,696,232,264,231,94,215,326,451,183
9,1039,68,457,476,712,447,198,696,232,264,231,94,215,351,476,183
9,1039,68,457,476,712,447,198,747,232,264,231,94,215,351,476,198
9,1082,68,457,476,712,447,198,747,241,264,231,94,215,351,476,198
9,1082,72,485,476,712,447,198,747,241,267,247,94,215,351,476,198
9,1082,72,485,501,712,447,198,747,241,267,247,90,215,351,476,198
9,1082,72,485,501,770,447,198,747,241,267,247,90,228,351,476,198
9,1082,72,485,501,770,481,213,747,241,267,247,90,228,377,509,198
9,1082,72,485,501,770,481,213,784,241,267,247,90,228,377,509,204
9,1110,72,485,501,770,481,213,784,244,267,247,90,228,377,509,204
9,1110,72,512,501,770,481,213,784,244,269,260,90,228,377,509,204
9,1110,72,512,533,770,481,213,784,244,269,260,93,228,377,509,204
9,1110,72,512,533,818,481,213,784,244,269,260,93,238,377,509,204
9,1110,72,512,533,818,505,215,784,244,269,260,93,238,391,528,204
9,1110,72,512,533,818,505,215,822,244,269,260,93,238,391,528,215
9,1134,72,512,533,818,505,215,822,244,269,260,93,238,391,528,215
9,1134,72,535,533,818,505,215,822,244,270,268,93,238,391,528,215
9,1134,72,535,563,818,505,215,822,244,270,268,96,238,391,528,215
9,1134,72,535,563,857,505,215,822,244,270,268,96,248,391,528,215
9,1134,72,535,563,857,533,223,822,244,270,268,96,248,410,552,215
9,1134,72,535,563,857,533,223,855,244,270,268,96,248,410,552,223
9,1163,72,535,563,857,533,223,855,253,270,268,96,248,410,552,223
9,1163,74,563,563,857,533,223,855,253,273,282,96,248,410,552,223
9,1163,74,563,582,857,533,223,855,253,273,282,91,248,410,552,223
9,1163,74,563,582,886,533,223,855,253,273,282,91,254,410,552,223
9,1163,74,563,582,886,554,229,855,253,273,282,91,254,422,573,223
9,1163,74,563,582,886,554,229,885,253,273,282,91,254,422,573,229
9,1183,74,563,582,886,554,229,885,255,273,282,91,254,422,573,229
9,1183,77,578,582,886,554,229,885,255,276,285,91,254,422,573,229
9,1183,77,578,605,886,554,229,885,255,276,285,92,254,422,573,229
9,1183,77,578,605,914,554,229,885,255,276,285,92,260,422,573,229
9,1183,77,578,605,914,573,239,885,255,276,285,92,260,433,598,229
9,1183,77,578,605,914,573,239,918,255,276,285,92,260,433,598,236
9,1204,77,578,605,914,573,239,918,261,276,285,92,260,433,598,236
9,1204,76,603,605,914,573,239,918,261,276,296,92,260,433,598,236
9,1204,76,603,629,914,573,239,918,261,276,296,93,260,433,598,236
9,1204,76,603,629,936,573,239,918,261,276,296,93,265,433,598,236
9,1204,76,603,629,936,592,241,918,261,276,296,93,265,446,609,236
